decision_id,evaluation_year,policy,candidate,hourly_review_cost,review_cost,avoidable_fraction,fn_cost,training_fraud_positive_exposure_mean,capacity_per_10000,cost_method,threshold,validation_tp,validation_fp,validation_fn,validation_tn,validation_rows,validation_alerts,validation_recall,validation_precision,validation_f1,validation_alerts_per_10000,validation_fn_positive_exposure,validation_cost,is_base,evaluation_tp,evaluation_fp,evaluation_fn,evaluation_tn,evaluation_rows,evaluation_alerts,evaluation_recall,evaluation_precision,evaluation_f1,evaluation_alerts_per_10000,evaluation_fp_per_10000,evaluation_review_hours_per_10000,evaluation_review_hours_total,evaluation_cost,evaluation_no_alert_cost,evaluation_saving_vs_no_alert,evaluation_saving_fraction,evaluation_capacity_exceeded,evaluation_more_costly_than_no_alert,evaluation_fn_positive_exposure
D00103,2016,cost_sensitivity,rf_variables_revisadas,30,3.0,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,5645.076376554174,False,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,10027.81056838366,28233.481527531087,18205.67095914743,0.6448255749612275,False,False,7045.389999999999
D00104,2016,cost_sensitivity,rf_variables_revisadas,30,3.0,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,0.01171670941011998,102.0,314.0,31.0,43972.0,44419.0,416.0,0.7669172932330827,0.24519230769230768,0.37158469945355194,93.65361669555821,2848.8300000000054,5120.734191829485,False,167,566,59,86993,87785,733,0.7389380530973452,0.22783083219645292,0.3482794577685089,83.49945890527995,64.47570769493649,8.349945890527996,73.3,9569.687655417407,28233.481527531087,18663.79387211368,0.6610518031194349,False,False,5431.6
D00105,2016,cost_sensitivity,rf_variables_revisadas,30,3.0,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,0.010110126824953327,106.0,461.0,27.0,43825.0,44419.0,567.0,0.7969924812030075,0.18694885361552027,0.3028571428571429,127.64807852495554,2511.0100000000057,5074.026554174068,False,173,851,53,86708,87785,1024,0.7654867256637168,0.1689453125,0.2768,116.64863017599818,96.94139089821724,11.664863017599819,102.4,9693.126198934282,28233.481527531087,18540.355328596805,0.6566797407013973,False,False,3970.6400000000003
D00106,2016,cost_sensitivity,rf_actualizado,60,6.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,0.23388382358654777,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,3043.6237344582596,False,62,4,164,87555,87785,66,0.2743362831858407,0.9393939393939394,0.4246575342465753,7.518368741812383,0.4556587116249929,0.7518368741812383,6.6,5518.003285968029,7058.370381882772,1540.367095914743,0.21823268156464476,False,False,23685.59
D00107,2016,cost_sensitivity,rf_profundo,60,6.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,0.2,79.0,5.0,54.0,44281.0,44419.0,84.0,0.5939849624060151,0.9404761904761905,0.728110599078341,18.91082644814156,6500.070000000005,2190.513277087034,False,118,21,108,87538,87785,139,0.5221238938053098,0.8489208633093526,0.6465753424657534,15.834140228968502,2.3922082360312125,1.5834140228968503,13.9,4207.026554174068,7058.370381882772,2851.3438277087034,0.40396630857279087,False,False,12833.61
D00108,2016,cost_sensitivity,rf_profundo,60,6.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,0.2,79.0,5.0,54.0,44281.0,44419.0,84.0,0.5939849624060151,0.9404761904761905,0.728110599078341,18.91082644814156,6500.070000000005,2190.513277087034,False,118,21,108,87538,87785,139,0.5221238938053098,0.8489208633093526,0.6465753424657534,15.834140228968502,2.3922082360312125,1.5834140228968503,13.9,4207.026554174068,7058.370381882772,2851.3438277087034,0.40396630857279087,False,False,12833.61
D00109,2016,cost_sensitivity,rf_profundo,60,6.0,0.25,31.23172735346359,124.92690941385436,100,fixed_training_mean,0.2,79.0,5.0,54.0,44281.0,44419.0,84.0,0.5939849624060151,0.9404761904761905,0.728110599078341,18.91082644814156,6500.070000000005,2190.513277087034,False,118,21,108,87538,87785,139,0.5221238938053098,0.8489208633093526,0.6465753424657534,15.834140228968502,2.3922082360312125,1.5834140228968503,13.9,4207.026554174068,7058.370381882772,2851.3438277087034,0.40396630857279087,False,False,12833.61
D00110,2016,cost_sensitivity,rf_profundo,60,6.0,0.25,31.23172735346359,124.92690941385436,250,fixed_training_mean,0.2,79.0,5.0,54.0,44281.0,44419.0,84.0,0.5939849624060151,0.9404761904761905,0.728110599078341,18.91082644814156,6500.070000000005,2190.513277087034,False,118,21,108,87538,87785,139,0.5221238938053098,0.8489208633093526,0.6465753424657534,15.834140228968502,2.3922082360312125,1.5834140228968503,13.9,4207.026554174068,7058.370381882772,2851.3438277087034,0.40396630857279087,False,False,12833.61
D00111,2016,cost_sensitivity,rf_actualizado,60,6.0,0.5,62.46345470692718,124.92690941385436,10,fixed_training_mean,0.23388382358654777,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,5823.247468916519,False,62,4,164,87555,87785,66,0.2743362831858407,0.9393939393939394,0.4246575342465753,7.518368741812383,0.4556587116249929,0.7518368741812383,6.6,10640.006571936057,14116.740763765543,3476.734191829486,0.24628448237524275,False,False,23685.59
D00112,2016,cost_sensitivity,rf_variables_revisadas,60,6.0,0.5,62.46345470692718,124.92690941385436,25,fixed_training_mean,0.048107791790953695,82.0,21.0,51.0,44265.0,44419.0,103.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,3803.636190053286,False,130,51,96,87508,87785,181,0.5752212389380531,0.7182320441988951,0.6388206388206388,20.61855670103093,5.809648573218659,2.061855670103093,18.1,7082.49165186501,14116.740763765543,7034.2491119005335,0.4982913003514131,False,False,11326.05
D00113,2016,cost_sensitivity,rf_variables_revisadas,60,6.0,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,0.025249642946088904,89.0,63.0,44.0,44223.0,44419.0,152.0,0.6691729323308271,0.5855263157894737,0.624561403508772,34.21959071568473,4713.670000000004,3660.392007104796,False,146,130,80,87429,87785,276,0.6460176991150443,0.5289855072463768,0.5816733067729084,31.44045110212451,14.808908127812268,3.144045110212451,27.6,6653.076376554174,14116.740763765543,7463.664387211369,0.5287101684525436,False,False,8252.869999999999
D00114,2016,cost_sensitivity,rf_variables_revisadas,60,6.0,0.5,62.46345470692718,124.92690941385436,100,fixed_training_mean,0.025249642946088904,89.0,63.0,44.0,44223.0,44419.0,152.0,0.6691729323308271,0.5855263157894737,0.624561403508772,34.21959071568473,4713.670000000004,3660.392007104796,False,146,130,80,87429,87785,276,0.6460176991150443,0.5289855072463768,0.5816733067729084,31.44045110212451,14.808908127812268,3.144045110212451,27.6,6653.076376554174,14116.740763765543,7463.664387211369,0.5287101684525436,False,False,8252.869999999999
D00115,2016,cost_sensitivity,rf_variables_revisadas,60,6.0,0.5,62.46345470692718,124.92690941385436,250,fixed_training_mean,0.025249642946088904,89.0,63.0,44.0,44223.0,44419.0,152.0,0.6691729323308271,0.5855263157894737,0.624561403508772,34.21959071568473,4713.670000000004,3660.392007104796,False,146,130,80,87429,87785,276,0.6460176991150443,0.5289855072463768,0.5816733067729084,31.44045110212451,14.808908127812268,3.144045110212451,27.6,6653.076376554174,14116.740763765543,7463.664387211369,0.5287101684525436,False,False,8252.869999999999
D00116,2016,cost_sensitivity,rf_actualizado,60,6.0,1.0,124.92690941385436,124.92690941385436,10,fixed_training_mean,0.23388382358654777,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,11382.494937833038,False,62,4,164,87555,87785,66,0.2743362831858407,0.9393939393939394,0.4246575342465753,7.518368741812383,0.4556587116249929,0.7518368741812383,6.6,20884.013143872115,28233.481527531087,7349.468383658972,0.26031038278054175,False,False,23685.59
D00117,2016,cost_sensitivity,rf_variables_revisadas,60,6.0,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,0.048107791790953695,82.0,21.0,51.0,44265.0,44419.0,103.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,6989.272380106572,False,130,51,96,87508,87785,181,0.5752212389380531,0.7182320441988951,0.6388206388206388,20.61855670103093,5.809648573218659,2.061855670103093,18.1,13078.98330373002,28233.481527531087,15154.498223801067,0.5367562696447331,False,False,11326.05
D00118,2016,cost_sensitivity,rf_variables_revisadas,60,6.0,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,6293.076376554174,False,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,11185.81056838366,28233.481527531087,17047.67095914743,0.6038104419578532,False,False,7045.389999999999
D00119,2016,cost_sensitivity,rf_variables_revisadas,60,6.0,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,0.015953432179601556,95.0,147.0,38.0,44139.0,44419.0,242.0,0.7142857142857143,0.3925619834710744,0.5066666666666667,54.48119048155069,4039.7100000000046,6199.222557726465,False,156,278,70,87281,87785,434,0.6902654867256637,0.35944700460829493,0.4727272727272727,49.43897021131173,31.668280457937005,4.943897021131173,43.4,11348.883658969806,28233.481527531087,16884.59786856128,0.5980345658786975,False,False,6911.579999999999
D00120,2016,cost_sensitivity,rf_variables_revisadas,60,6.0,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,0.015953432179601556,95.0,147.0,38.0,44139.0,44419.0,242.0,0.7142857142857143,0.3925619834710744,0.5066666666666667,54.48119048155069,4039.7100000000046,6199.222557726465,False,156,278,70,87281,87785,434,0.6902654867256637,0.35944700460829493,0.4727272727272727,49.43897021131173,31.668280457937005,4.943897021131173,43.4,11348.883658969806,28233.481527531087,16884.59786856128,0.5980345658786975,False,False,6911.579999999999
D00121,2016,base_min_cost_capacity,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,3146.538188277087,,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,5592.90528419183,14116.740763765543,8523.835479573714,0.6038104419578532,False,False,7045.389999999999
D00122,2016,base_min_cost_unconstrained,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,10000,fixed_training_mean,0.015953432179601556,95.0,147.0,38.0,44139.0,44419.0,242.0,0.7142857142857143,0.3925619834710744,0.5066666666666667,54.48119048155069,4039.7100000000046,3099.6112788632327,,156,278,70,87281,87785,434,0.6902654867256637,0.35944700460829493,0.4727272727272727,49.43897021131173,31.668280457937005,4.943897021131173,43.4,5674.441829484903,14116.740763765543,8442.29893428064,0.5980345658786975,False,False,6911.579999999999
D00123,2016,f1_pool_reference,rf_profundo,30,3.0,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,0.24,78.0,3.0,55.0,44283.0,44419.0,81.0,0.5864661654135338,0.9629629629629629,0.7289719626168224,18.23543978927936,6614.900000000005,3678.490008880995,,117,16,109,87543,87785,133,0.5176991150442478,0.8796992481203008,0.6518105849582173,15.150652161531013,1.8226348464999715,1.5150652161531013,13.3,7207.516563055063,14116.740763765543,6909.2242007104805,0.4894348005911453,False,False,13206.61
D00124,2016,f1_same_model_reference,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,0.06426266520673769,80.0,14.0,53.0,44272.0,44419.0,94.0,0.6015037593984962,0.851063829787234,0.7048458149779736,21.162115311015555,6291.990000000003,3592.5630994671405,,124,39,102,87520,87785,163,0.5486725663716814,0.7607361963190185,0.6375321336760925,18.56809249871846,4.44267243834368,1.8568092498718463,16.3,6860.272380106572,14116.740763765543,7256.468383658971,0.5140328426434431,False,False,12358.79
D00125,2016,threshold_0_5_same_model,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,0.5,1.0,0.0,132.0,44286.0,44419.0,1.0,0.007518796992481203,1.0,0.014925373134328358,0.22512888628739955,19961.440000000002,8248.176021314388,,6,0,220,87559,87785,6,0.02654867256637168,1.0,0.05172413793103448,0.6834880674374894,0.0,0.06834880674374894,0.6,13759.96003552398,14116.740763765543,356.78072824156334,0.025273590711344517,False,False,30404.02
D00126,2016,no_alert_reference,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,1.0000000000000002,0.0,0.0,133.0,44286.0,44419.0,0.0,0.0,0.0,0.0,0.0,20089.88,8307.639476021315,,0,0,226,87559,87785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14116.740763765543,14116.740763765543,0.0,0.0,False,False,31970.39
D00127,2016,all_alert_reference,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,0.0,133.0,44286.0,0.0,0.0,44419.0,44419.0,1.0,0.002994214187622414,0.005970551265936434,10000.0,0.0,133257.0,,226,87559,0,0,87785,87785,1.0,0.0025744717206812096,0.005135721671154742,10000.0,9974.255282793189,1000.0,8778.5,263355.0,14116.740763765543,-249238.25923623444,-17.655510107260188,True,True,0.0
D00128,2016,frontier_same_model_capacity_only,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,10,fixed_training_mean,0.3204328088640677,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,15988.670000000002,5691.247468916519,,68,0,158,87559,87785,68,0.3008849557522124,1.0,0.46258503401360546,7.7461980976248785,0.0,0.7746198097624879,6.8,10073.225843694494,14116.740763765543,4043.5149200710493,0.2864340280619044,False,False,24289.77
D00129,2016,frontier_same_model_economic,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,10,fixed_training_mean,0.3204328088640677,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,15988.670000000002,5691.247468916519,,68,0,158,87559,87785,68,0.3008849557522124,1.0,0.46258503401360546,7.7461980976248785,0.0,0.7746198097624879,6.8,10073.225843694494,14116.740763765543,4043.5149200710493,0.2864340280619044,False,False,24289.77
D00130,2016,frontier_all_candidates_capacity_only,rf_actualizado,30,3.0,0.5,62.46345470692718,124.92690941385436,10,fixed_training_mean,0.23388382358654777,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,5691.247468916519,,62,4,164,87555,87785,66,0.2743362831858407,0.9393939393939394,0.4246575342465753,7.518368741812383,0.4556587116249929,0.7518368741812383,6.6,10442.006571936057,14116.740763765543,3674.734191829486,0.26031038278054175,False,False,23685.59
D00131,2016,frontier_all_candidates_economic,rf_actualizado,30,3.0,0.5,62.46345470692718,124.92690941385436,10,fixed_training_mean,0.23388382358654777,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,5691.247468916519,,62,4,164,87555,87785,66,0.2743362831858407,0.9393939393939394,0.4246575342465753,7.518368741812383,0.4556587116249929,0.7518368741812383,6.6,10442.006571936057,14116.740763765543,3674.734191829486,0.26031038278054175,False,False,23685.59
D00132,2016,frontier_same_model_capacity_only,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,25,fixed_training_mean,0.048107791790953695,82.0,21.0,51.0,44265.0,44419.0,103.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,3494.636190053286,,130,51,96,87508,87785,181,0.5752212389380531,0.7182320441988951,0.6388206388206388,20.61855670103093,5.809648573218659,2.061855670103093,18.1,6539.49165186501,14116.740763765543,7577.2491119005335,0.5367562696447331,False,False,11326.05
D00133,2016,frontier_same_model_economic,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,25,fixed_training_mean,0.048107791790953695,82.0,21.0,51.0,44265.0,44419.0,103.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,3494.636190053286,,130,51,96,87508,87785,181,0.5752212389380531,0.7182320441988951,0.6388206388206388,20.61855670103093,5.809648573218659,2.061855670103093,18.1,6539.49165186501,14116.740763765543,7577.2491119005335,0.5367562696447331,False,False,11326.05
D00134,2016,frontier_all_candidates_capacity_only,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,25,fixed_training_mean,0.048107791790953695,82.0,21.0,51.0,44265.0,44419.0,103.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,3494.636190053286,,130,51,96,87508,87785,181,0.5752212389380531,0.7182320441988951,0.6388206388206388,20.61855670103093,5.809648573218659,2.061855670103093,18.1,6539.49165186501,14116.740763765543,7577.2491119005335,0.5367562696447331,False,False,11326.05
D00135,2016,frontier_all_candidates_economic,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,25,fixed_training_mean,0.048107791790953695,82.0,21.0,51.0,44265.0,44419.0,103.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,3494.636190053286,,130,51,96,87508,87785,181,0.5752212389380531,0.7182320441988951,0.6388206388206388,20.61855670103093,5.809648573218659,2.061855670103093,18.1,6539.49165186501,14116.740763765543,7577.2491119005335,0.5367562696447331,False,False,11326.05
D00136,2016,frontier_same_model_capacity_only,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,3146.538188277087,,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,5592.90528419183,14116.740763765543,8523.835479573714,0.6038104419578532,False,False,7045.389999999999
D00137,2016,frontier_same_model_economic,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,3146.538188277087,,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,5592.90528419183,14116.740763765543,8523.835479573714,0.6038104419578532,False,False,7045.389999999999
D00138,2016,frontier_all_candidates_capacity_only,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,3146.538188277087,,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,5592.90528419183,14116.740763765543,8523.835479573714,0.6038104419578532,False,False,7045.389999999999
D00139,2016,frontier_all_candidates_economic,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,3146.538188277087,,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,5592.90528419183,14116.740763765543,8523.835479573714,0.6038104419578532,False,False,7045.389999999999
D00140,2016,frontier_same_model_capacity_only,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,100,fixed_training_mean,0.01171670941011998,102.0,314.0,31.0,43972.0,44419.0,416.0,0.7669172932330827,0.24519230769230768,0.37158469945355194,93.65361669555821,2848.8300000000054,3184.3670959147425,,167,566,59,86993,87785,733,0.7389380530973452,0.22783083219645292,0.3482794577685089,83.49945890527995,64.47570769493649,8.349945890527996,73.3,5884.343827708703,14116.740763765543,8232.39693605684,0.5831655531415245,False,False,5431.6
D00141,2016,frontier_same_model_economic,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,100,fixed_training_mean,0.01171670941011998,102.0,314.0,31.0,43972.0,44419.0,416.0,0.7669172932330827,0.24519230769230768,0.37158469945355194,93.65361669555821,2848.8300000000054,3184.3670959147425,,167,566,59,86993,87785,733,0.7389380530973452,0.22783083219645292,0.3482794577685089,83.49945890527995,64.47570769493649,8.349945890527996,73.3,5884.343827708703,14116.740763765543,8232.39693605684,0.5831655531415245,False,False,5431.6
D00142,2016,frontier_all_candidates_capacity_only,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,100,fixed_training_mean,0.01171670941011998,102.0,314.0,31.0,43972.0,44419.0,416.0,0.7669172932330827,0.24519230769230768,0.37158469945355194,93.65361669555821,2848.8300000000054,3184.3670959147425,,167,566,59,86993,87785,733,0.7389380530973452,0.22783083219645292,0.3482794577685089,83.49945890527995,64.47570769493649,8.349945890527996,73.3,5884.343827708703,14116.740763765543,8232.39693605684,0.5831655531415245,False,False,5431.6
D00143,2016,frontier_all_candidates_economic,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,100,fixed_training_mean,0.01171670941011998,102.0,314.0,31.0,43972.0,44419.0,416.0,0.7669172932330827,0.24519230769230768,0.37158469945355194,93.65361669555821,2848.8300000000054,3184.3670959147425,,167,566,59,86993,87785,733,0.7389380530973452,0.22783083219645292,0.3482794577685089,83.49945890527995,64.47570769493649,8.349945890527996,73.3,5884.343827708703,14116.740763765543,8232.39693605684,0.5831655531415245,False,False,5431.6
D00144,2016,frontier_same_model_capacity_only,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,250,fixed_training_mean,0.008048879805686738,112.0,873.0,21.0,43413.0,44419.0,985.0,0.8421052631578947,0.11370558375634518,0.2003577817531306,221.75195299308854,1904.8600000000042,4266.732548845471,,182,1688,44,85871,87785,1870,0.8053097345132744,0.09732620320855614,0.1736641221374046,213.02044768468417,192.287976305747,21.302044768468416,187.0,8358.392007104796,14116.740763765543,5758.348756660747,0.40790922302980276,False,False,3470.6
D00145,2016,frontier_same_model_economic,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,250,fixed_training_mean,0.008048879805686738,112.0,873.0,21.0,43413.0,44419.0,985.0,0.8421052631578947,0.11370558375634518,0.2003577817531306,221.75195299308854,1904.8600000000042,4266.732548845471,,182,1688,44,85871,87785,1870,0.8053097345132744,0.09732620320855614,0.1736641221374046,213.02044768468417,192.287976305747,21.302044768468416,187.0,8358.392007104796,14116.740763765543,5758.348756660747,0.40790922302980276,False,False,3470.6
D00146,2016,frontier_all_candidates_capacity_only,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,250,fixed_training_mean,0.008048879805686738,112.0,873.0,21.0,43413.0,44419.0,985.0,0.8421052631578947,0.11370558375634518,0.2003577817531306,221.75195299308854,1904.8600000000042,4266.732548845471,,182,1688,44,85871,87785,1870,0.8053097345132744,0.09732620320855614,0.1736641221374046,213.02044768468417,192.287976305747,21.302044768468416,187.0,8358.392007104796,14116.740763765543,5758.348756660747,0.40790922302980276,False,False,3470.6
D00147,2016,frontier_all_candidates_economic,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,250,fixed_training_mean,0.008048879805686738,112.0,873.0,21.0,43413.0,44419.0,985.0,0.8421052631578947,0.11370558375634518,0.2003577817531306,221.75195299308854,1904.8600000000042,4266.732548845471,,182,1688,44,85871,87785,1870,0.8053097345132744,0.09732620320855614,0.1736641221374046,213.02044768468417,192.287976305747,21.302044768468416,187.0,8358.392007104796,14116.740763765543,5758.348756660747,0.40790922302980276,False,False,3470.6
D00148,2016,variable_amount_sensitivity,rf_variables_revisadas,30,3.0,0.25,31.23172735346359,124.92690941385436,50,variable_positive_amount,0.025249642946088904,89.0,63.0,44.0,44223.0,44419.0,152.0,0.6691729323308271,0.5855263157894737,0.624561403508772,34.21959071568473,4713.670000000004,1634.417500000001,,146,130,80,87429,87785,276,0.6460176991150443,0.5289855072463768,0.5816733067729084,31.44045110212451,14.808908127812268,3.144045110212451,27.6,2891.2174999999997,7992.5975,5101.38,0.6382630928180733,False,False,8252.869999999999
D00149,2016,variable_amount_sensitivity,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,50,variable_positive_amount,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,2795.3550000000023,,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,4680.695,15985.195,11304.5,0.7071856176918705,False,False,7045.389999999999
D00150,2016,variable_amount_sensitivity,rf_variables_revisadas,30,3.0,1.0,124.92690941385436,124.92690941385436,50,variable_positive_amount,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,4942.710000000005,,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,8203.39,31970.39,23767.0,0.7434066334505147,False,False,7045.389999999999
D00151,2019,cost_sensitivity,rf_variables_revisadas,15,1.5,0.25,32.17847869177403,128.71391476709613,10,fixed_training_mean,0.04583877685873359,9.0,21.0,60.0,44266.0,44356.0,30.0,0.13043478260869565,0.3,0.18181818181818182,6.76345928397511,4496.58,1975.7087215064419,False,4,37,119,73288,73448,41,0.032520325203252036,0.0975609756097561,0.04878048780487805,5.582180590349635,5.03757760592528,0.5582180590349635,4.1,3890.73896432111,3957.952879088206,67.21391476709596,0.016981989634646696,False,False,11323.84
D00152,2019,cost_sensitivity,rf_actualizado,15,1.5,0.25,32.17847869177403,128.71391476709613,25,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,1930.3163280475717,False,12,160,111,73165,73448,172,0.0975609756097561,0.06976744186046512,0.08135593220338982,23.41792833024725,21.784119376974186,2.341792833024725,17.2,3829.8111347869176,3957.952879088206,128.14174430128833,0.03237576298048509,False,False,10279.560000000001
D00153,2019,cost_sensitivity,rf_actualizado,15,1.5,0.25,32.17847869177403,128.71391476709613,50,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,1930.3163280475717,False,12,160,111,73165,73448,172,0.0975609756097561,0.06976744186046512,0.08135593220338982,23.41792833024725,21.784119376974186,2.341792833024725,17.2,3829.8111347869176,3957.952879088206,128.14174430128833,0.03237576298048509,False,False,10279.560000000001
D00154,2019,cost_sensitivity,rf_actualizado,15,1.5,0.25,32.17847869177403,128.71391476709613,100,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,1930.3163280475717,False,12,160,111,73165,73448,172,0.0975609756097561,0.06976744186046512,0.08135593220338982,23.41792833024725,21.784119376974186,2.341792833024725,17.2,3829.8111347869176,3957.952879088206,128.14174430128833,0.03237576298048509,False,False,10279.560000000001
